num_context_tokens,num_decode_tokens,latency_ms
0,4,6.490
0,4,6.517
0,4,6.491
0,4,6.488
0,4,6.483
0,4,6.527
0,4,6.492
0,4,6.481
0,4,6.497
0,4,6.506
0,4,6.481
0,4,6.503
0,4,6.489
0,4,6.500
0,4,6.528
0,4,6.450
0,4,6.496
0,4,6.509
0,4,6.486
0,4,6.488
0,4,6.485
0,4,6.518
0,4,6.492
0,4,6.496
0,4,6.482
0,4,6.523
0,4,6.461
0,4,6.494
0,4,6.490
0,4,6.513
0,4,6.489
0,4,6.504
0,4,6.492
0,4,6.489
0,4,6.472
0,4,6.487
0,4,6.486
0,4,6.503
0,4,6.480
0,4,6.498
0,4,6.509
0,4,6.487
0,4,6.495
0,4,6.477
0,4,6.488
0,4,6.503
0,4,6.604
0,4,6.375
0,4,6.509
0,4,6.507
0,4,6.446
0,4,6.521
0,4,6.486
0,4,6.500
0,4,6.508
0,4,6.469
0,4,6.508
0,4,6.509
0,4,6.512
0,4,6.480
0,4,6.481
0,4,6.529
0,4,6.495
0,4,6.475
0,4,6.516
0,4,6.484
0,4,6.488
0,4,6.492
0,4,6.488
0,4,6.526
0,4,6.467
0,4,6.500
0,4,6.481
0,4,6.519
0,4,6.485
0,4,6.501
0,4,6.493
0,4,6.530
0,4,6.475
0,4,6.485
0,4,6.508
0,4,6.504
0,4,6.481
0,4,6.506
0,4,6.484
0,4,6.516
0,4,6.504
0,4,6.484
0,4,6.511
0,4,6.500
0,4,6.472
0,4,6.506
0,4,6.512
0,4,6.509
0,4,6.492
0,4,6.500
0,4,6.508
0,4,6.504
0,4,6.491
0,4,6.488
0,4,6.496
0,4,6.510
0,4,6.492
0,4,6.523
0,4,6.474
0,4,6.508
0,4,6.483
0,4,6.528
0,4,6.491
0,4,6.518
0,4,6.481
0,4,6.497
0,4,6.515
0,4,6.498
0,4,6.490
0,4,6.499
0,4,6.518
0,4,6.485
0,4,6.527
0,4,6.476
0,4,6.494
0,4,6.503
0,4,6.500
0,4,6.485
0,4,6.492
0,4,6.494
0,4,6.496
0,4,6.511
0,4,6.498
0,4,6.500
0,4,6.518
0,4,6.470
0,4,6.503
0,4,6.508
0,4,6.485
0,4,6.501
0,4,6.500
0,4,6.519
0,4,6.475
0,4,6.498
0,4,6.503
0,4,6.508
0,4,6.510
0,4,6.462
0,4,6.501
0,4,6.534
0,4,6.463
0,4,6.519
0,4,6.520
0,4,6.469
0,4,6.511
0,4,6.503
0,4,6.494
0,4,6.509
0,4,6.498
0,4,6.487
0,4,6.507
0,4,6.524
0,4,6.498
0,4,6.485
0,4,6.510
0,4,6.481
0,4,6.524
0,4,6.487
0,4,6.507
0,4,6.516
0,4,6.476
0,4,6.502
0,4,6.499
0,4,6.516
0,4,6.463
0,4,6.538
0,4,6.486
0,4,6.520
0,4,6.483
0,4,6.522
0,4,6.490
0,4,6.526
0,4,6.496
0,4,6.488
0,4,6.675
0,4,6.366
0,4,6.483
0,4,6.494
0,4,6.498
0,4,6.516
0,4,6.482
0,4,6.496
0,4,6.506
0,4,6.524
0,4,6.477
0,4,6.502
0,4,6.482
0,4,6.520
0,4,6.504
0,4,6.497
0,4,6.488
0,4,6.507
0,4,6.488
0,4,6.500
0,4,6.497
0,4,6.518
0,4,6.469
0,4,6.486
0,4,6.518
0,4,6.491
0,4,6.496
0,4,6.474
0,4,6.504
0,4,6.515
0,4,6.495
0,4,6.496
0,4,6.501
0,4,6.497
0,4,6.497
0,4,6.499
0,4,6.500
0,4,6.494
0,4,6.489
0,4,6.514
0,4,6.489
0,4,6.516
0,4,6.520
0,4,6.470
0,4,6.519
0,4,6.494
0,4,6.503
0,4,6.492
0,4,6.500
0,4,6.506
0,4,6.499
0,4,6.485
0,4,6.519
0,4,6.500
0,4,6.516
0,4,6.484
0,4,6.557
0,4,6.480
0,4,6.482
0,4,6.480
0,4,6.516
0,4,6.530
0,4,6.488
0,4,6.491
0,4,6.501
0,4,6.503
0,4,6.504
0,4,6.522
0,4,6.448
0,4,6.537
0,4,6.460
0,4,6.500
0,4,6.497
0,4,6.509
0,4,6.493
0,4,6.508
0,4,6.516
0,4,6.473
0,4,6.505
0,4,6.510
0,4,6.507
0,4,6.482
0,4,6.488
0,4,6.508
0,4,6.511
0,4,6.481
0,4,6.514
0,4,6.485
0,4,6.505
0,4,6.503
0,4,6.512
0,4,6.476
0,4,6.529
0,4,6.496
0,4,6.498
0,4,6.488
0,4,6.509
0,4,6.515
0,4,6.492
0,4,6.504
0,4,6.488
0,4,6.489
0,4,6.500
0,4,6.506
0,4,6.503
0,4,6.510
0,4,6.491
0,4,6.498
0,4,6.534
0,4,6.502
0,4,6.474
0,4,6.516
0,4,6.485
0,4,6.515
0,4,6.480
0,4,6.545
0,4,6.463
0,4,6.515
0,4,6.478
0,4,6.518
0,4,6.508
0,4,6.511
0,4,6.515
0,4,6.506
0,4,6.478
0,4,6.520
0,4,6.496
0,4,6.497
0,4,6.500
0,4,6.497
0,4,6.496
0,4,6.513
0,4,6.495
0,4,6.504
0,4,6.506
0,4,6.540
0,4,6.465
0,4,6.930
0,3,5.970
0,3,6.427
0,3,6.398
0,3,6.701
0,2,5.928
0,2,6.229
0,2,6.197
0,2,6.502
0,1,5.853
0,1,6.101
0,1,6.105
0,1,6.158
