num_context_tokens,num_decode_tokens,latency_ms
0,16,8.253
0,16,8.216
0,16,8.241
0,16,8.223
0,16,8.194
0,16,8.255
0,16,8.237
0,16,8.205
0,16,8.246
0,16,8.249
0,16,8.227
0,16,8.204
0,16,8.193
0,16,8.278
0,16,8.210
0,16,8.240
0,16,8.243
0,16,8.208
0,16,8.241
0,16,8.184
0,16,8.240
0,16,8.256
0,16,8.213
0,16,8.203
0,16,8.245
0,16,8.260
0,16,8.217
0,16,8.220
0,16,8.236
0,16,8.269
0,16,8.223
0,16,8.222
0,16,8.226
0,16,8.241
0,16,8.207
0,16,8.232
0,16,8.268
0,16,8.228
0,16,8.191
0,16,8.243
0,16,8.223
0,16,8.258
0,16,8.223
0,16,8.186
0,16,8.255
0,16,8.234
0,16,8.223
0,16,8.212
0,16,8.243
0,16,8.256
0,16,8.209
0,16,8.208
0,16,8.237
0,16,8.273
0,16,8.223
0,16,8.229
0,16,8.226
0,16,8.260
0,16,8.217
0,16,8.235
0,16,8.257
0,16,8.261
0,16,8.204
0,16,8.223
0,16,8.257
0,16,8.248
0,16,8.225
0,16,8.237
0,16,8.268
0,16,8.261
0,16,8.216
0,16,8.227
0,16,8.224
0,16,8.274
0,16,8.215
0,16,8.208
0,16,8.265
0,16,8.241
0,16,8.237
0,16,8.230
0,16,8.247
0,16,8.256
0,16,8.224
0,16,8.234
0,16,8.254
0,16,8.244
0,16,8.222
0,16,8.218
0,16,8.244
0,16,8.262
0,16,8.239
0,16,8.210
0,16,8.252
0,16,8.232
0,16,8.241
0,16,8.244
0,16,8.254
0,16,8.222
0,16,8.265
0,16,8.236
0,16,8.245
0,16,8.281
0,16,8.231
0,16,8.269
0,16,8.269
0,16,8.266
0,16,8.255
0,16,8.216
0,16,8.278
0,16,8.275
0,16,8.272
0,16,8.227
0,16,8.267
0,16,8.302
0,16,8.242
0,16,8.258
0,16,8.258
0,16,8.264
0,16,8.271
0,16,8.268
0,16,8.276
0,16,8.276
0,16,8.245
0,16,8.257
0,16,8.284
0,16,8.311
0,16,8.247
0,16,8.255
0,16,8.271
0,16,8.302
0,16,8.217
0,16,8.238
0,16,8.266
0,16,8.245
0,16,8.290
0,16,8.214
0,16,8.185
0,16,8.252
0,16,8.201
0,16,8.229
0,16,8.231
0,16,8.243
0,16,8.200
0,16,8.255
0,16,8.217
0,16,8.243
0,16,8.224
0,16,8.232
0,16,8.210
0,16,8.259
0,16,8.241
0,16,8.213
0,16,8.223
0,16,8.244
0,16,8.209
0,16,8.235
0,16,8.285
0,16,8.224
0,16,8.192
0,16,8.249
0,16,8.230
0,16,8.284
0,16,8.197
0,16,8.236
0,16,8.236
0,16,8.276
0,16,8.190
0,16,8.252
0,16,8.234
0,16,8.277
0,16,8.199
0,16,8.222
0,16,8.232
0,16,8.265
0,16,8.224
0,16,8.240
0,16,8.222
0,16,8.238
0,16,8.202
0,16,8.251
0,16,8.250
0,16,8.279
0,16,8.185
0,16,8.236
0,16,8.247
0,16,8.274
0,16,8.220
0,16,8.198
0,16,8.243
0,16,8.256
0,16,8.222
0,16,8.240
0,16,8.229
0,16,8.261
0,16,8.229
0,16,8.219
0,16,8.284
0,16,8.234
0,16,8.191
0,16,8.259
0,16,8.224
0,16,8.272
0,16,8.240
0,16,8.230
0,16,8.244
0,16,8.256
0,16,8.238
0,16,8.243
0,16,8.234
0,16,8.284
0,16,8.207
0,16,8.237
0,16,8.248
0,16,8.273
0,16,8.203
0,16,8.235
0,16,8.244
0,16,8.263
0,16,8.225
0,16,8.238
0,16,8.269
0,16,8.231
0,16,8.203
0,16,8.244
0,16,8.239
0,16,8.294
0,16,8.217
0,16,8.247
0,16,8.243
0,16,8.231
0,16,8.251
0,16,8.201
0,16,8.270
0,16,8.264
0,16,8.236
0,16,8.222
0,16,8.261
0,16,8.243
0,16,8.198
0,16,8.247
0,16,8.263
0,16,8.269
0,16,8.221
0,16,8.234
0,16,8.247
0,16,8.276
0,16,8.219
0,16,8.216
0,16,8.249
0,16,8.284
0,16,8.213
0,16,8.284
0,16,8.251
0,16,8.233
0,16,8.242
0,16,8.227
0,16,8.245
0,16,8.251
0,16,8.251
0,16,8.232
0,16,8.232
0,16,8.270
0,16,8.241
0,16,8.244
0,16,8.265
0,16,8.240
0,16,8.233
0,16,8.251
0,16,8.224
0,16,8.268
0,16,8.232
0,16,8.266
0,16,8.217
0,16,8.292
0,16,8.214
0,16,8.248
0,16,8.252
0,16,8.269
0,16,8.251
0,16,8.239
0,16,8.240
0,16,8.294
0,16,8.223
0,16,8.244
0,16,8.256
0,16,8.279
0,16,8.227
0,16,8.246
0,16,8.238
0,16,8.274
0,16,8.244
0,16,8.247
0,16,8.244
0,16,8.287
0,16,8.227
0,16,8.263
0,16,8.225
0,16,8.278
0,16,8.236
0,16,8.252
0,16,8.247
0,16,8.279
0,16,8.249
0,16,8.259
0,16,8.258
0,16,8.265
0,16,8.222
0,16,8.257
0,16,8.231
0,16,8.295
0,16,8.219
0,16,8.264
0,16,8.257
0,16,8.271
0,16,8.237
0,16,8.257
0,16,8.259
0,16,8.276
0,16,8.231
0,16,8.244
0,16,8.255
0,16,8.257
0,16,8.247
0,16,8.285
0,16,8.241
0,16,8.279
0,16,8.240
0,16,8.241
0,16,8.234
0,16,8.467
0,15,8.013
0,15,8.187
0,15,8.143
0,15,8.436
0,14,7.881
0,14,8.079
0,14,8.088
0,14,8.337
0,13,7.749
0,13,7.982
0,13,7.963
0,13,8.184
0,12,7.703
0,12,7.894
0,12,7.910
0,12,8.076
0,11,7.620
0,11,7.755
0,11,7.840
0,11,7.932
0,10,7.574
0,10,7.654
0,10,7.730
0,10,7.872
0,9,7.395
0,9,7.587
0,9,7.604
0,9,7.772
0,8,6.909
0,8,7.093
0,8,7.116
0,8,7.292
0,7,6.829
0,7,7.013
0,7,7.024
0,7,7.189
0,6,6.730
0,6,6.889
0,6,6.908
0,6,7.087
0,5,6.641
0,5,6.790
0,5,6.811
0,5,6.987
0,4,6.340
0,4,6.565
0,4,6.489
0,4,6.744
0,3,6.195
0,3,6.411
0,3,6.442
0,3,6.592
0,2,6.047
0,2,6.220
0,2,6.228
0,2,6.384
0,1,5.947
0,1,6.111
0,1,6.120
0,1,6.148
